course_name,source_channel,tee_date,total_slots,occupied_slots,occupancy_percent,avg_minutes_available,average_price,min_price,max_price,market_min_price,market_avg_price,market_max_price,price_gap_percent,price_position_flag,demand_pressure,revenue_efficiency_score,as_of_date,avg_price,occ_percent,market_avg,market_min,market_max,avg_price_avg,Row,tee_time,brand_current_price,golfnow_current_price,teeoff_current_price,supremegolf_current_price,brand_availability_status,golfnow_availability_status,teeoff_availability_status,supremegolf_availability_status,overall_availability_status
falcon_crest_golf_club,teeoff,2025-01-10,49.13,46.28,106.08,4654.2,110.22,100.82,122.2,40.87,67.1,105.94,64.97,ABOVE_AVERAGE,HIGH_DEMAND,3.69,2026-05-09,112.6,114.87,60.87,43.6,107.59,100.18,226.49,11:00 AM,53.97,54.44,59.39,60.57,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
lakewood_golf_club,supremegolf,2025-01-10,69.76,10.61,18.42,6092.41,51.01,34.17,62.94,36.08,53.55,86.96,-4.48,BELOW_AVERAGE,LOW_DEMAND,3.03,2026-05-11,59.23,3.99,60.03,41.22,79.19,60.01,225.82,11:00 AM,52.71,57.98,58.36,68.49,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
pinehurst_links_club,teeoff,2025-01-10,34.86,32.14,103.41,6080.94,41.69,28.61,48.66,35.26,68.31,81.76,-36.62,BELOW_AVERAGE,HIGH_DEMAND,5.22,2026-05-04,62.0,33.79,62.33,39.72,103.44,62.64,271.23,11:00 AM,60.28,55.39,54.88,65.91,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
blue_heron_golf_course,teeoff,2025-01-10,47.65,50.18,108.97,2882.53,38.44,28.58,42.33,35.16,59.03,76.58,-38.13,BELOW_AVERAGE,HIGH_DEMAND,5.73,2026-05-06,36.49,103.56,51.88,47.88,92.51,42.08,243.7,11:00 AM,56.97,56.63,63.76,68.55,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
stonegate_golf_club_central,supremegolf,2025-01-10,54.95,48.48,114.68,2227.37,52.43,35.52,75.05,34.77,55.19,77.27,5.44,ABOVE_AVERAGE,HIGH_DEMAND,4.44,2026-05-04,64.83,5.52,57.9,41.42,78.1,65.69,376.87,7:22 AM,55.86,56.15,56.98,67.19,NEVER_LISTED,SOLD_OUT,NEVER_LISTED,NEVER_LISTED,SOLD_OUT_EVERYWHERE
ironwood_golf_club,supremegolf,2025-01-10,75.8,74.66,106.29,9156.58,46.01,37.32,57.25,33.68,59.01,93.81,-12.49,BELOW_AVERAGE,MEDIUM_DEMAND,5.18,2026-05-04,56.01,31.59,56.35,38.37,96.51,56.0,271.16,11:00 AM,60.07,52.77,62.8,57.89,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
silver_ridge_golf_club_north,golfnow,2025-01-11,71.67,67.2,116.79,9793.22,63.61,49.86,69.41,39.03,57.25,84.18,18.08,ABOVE_AVERAGE,HIGH_DEMAND,5.14,2026-05-05,61.61,108.87,61.39,43.2,86.99,66.28,250.71,11:00 AM,59.5,58.49,61.4,62.66,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
falcon_crest_golf_club,brand,2025-01-11,54.05,54.34,110.86,8569.85,83.51,74.21,107.32,36.61,52.78,92.16,69.63,ABOVE_AVERAGE,HIGH_DEMAND,3.88,2026-05-04,65.04,27.76,61.64,42.12,99.93,60.84,227.37,11:00 AM,59.86,52.6,66.16,57.06,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
lakewood_golf_club,teeoff,2025-01-11,7.35,8.24,98.23,1568.43,63.23,35.13,72.04,39.24,66.6,93.51,-2.77,BELOW_AVERAGE,MEDIUM_DEMAND,4.93,2026-05-07,65.73,83.8,59.87,52.73,106.94,65.54,231.23,11:00 AM,52.72,52.45,55.09,67.49,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
pinehurst_links_club,supremegolf,2025-01-11,17.49,17.36,104.9,1744.66,47.73,28.11,62.41,45.62,67.41,105.47,-39.43,BELOW_AVERAGE,HIGH_DEMAND,5.76,2026-05-07,46.67,86.36,63.91,53.39,93.63,37.06,238.81,11:00 AM,50.55,53.43,58.18,59.55,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
blue_heron_golf_course,supremegolf,2025-01-11,66.49,22.23,41.69,9194.61,40.07,37.75,39.03,38.89,51.84,78.53,-37.76,BELOW_AVERAGE,LOW_DEMAND,4.03,2026-05-09,37.77,6.9,56.53,40.39,79.96,41.91,231.1,11:00 AM,50.75,57.98,63.64,64.72,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
stonegate_golf_club_central,brand,2025-01-11,81.96,74.83,109.15,5271.57,55.81,33.54,60.34,41.25,61.7,78.75,-4.57,BELOW_AVERAGE,HIGH_DEMAND,5.17,2026-05-07,65.42,1.59,59.8,40.09,79.92,66.3,42.14,10:52 AM,64.09,62.29,56.79,71.28,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
ironwood_golf_club,golfnow,2025-01-11,69.03,-0.07,0.29,759.95,49.38,40.23,54.03,39.01,53.14,103.88,-17.12,BELOW_AVERAGE,LOW_DEMAND,2.79,2026-05-04,57.79,28.9,55.9,38.4,103.17,61.64,243.23,11:00 AM,61.07,59.3,63.1,60.67,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
silver_ridge_golf_club_north,supremegolf,2025-01-12,63.26,62.02,118.76,1937.37,58.2,53.29,71.66,37.19,52.67,77.8,13.58,ABOVE_AVERAGE,HIGH_DEMAND,4.89,2026-05-05,63.58,118.46,53.58,39.58,83.74,58.35,242.98,11:00 AM,60.84,61.12,55.2,63.42,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
falcon_crest_golf_club,golfnow,2025-01-12,30.56,7.38,27.99,757.73,118.7,98.84,146.64,39.38,69.74,115.57,93.32,ABOVE_AVERAGE,LOW_DEMAND,3.09,2026-05-04,61.85,31.93,56.68,43.58,96.53,58.31,263.26,11:00 AM,53.69,53.01,56.64,63.14,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
lakewood_golf_club,golfnow,2025-01-12,78.91,75.7,115.59,7653.47,44.73,30.45,58.05,37.09,57.2,91.58,-18.16,BELOW_AVERAGE,HIGH_DEMAND,5.21,2026-05-05,49.56,22.11,54.1,42.81,85.28,56.9,265.74,11:00 AM,59.73,58.39,60.88,58.32,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
pinehurst_links_club,supremegolf,2025-01-12,35.08,13.24,42.82,8737.51,51.28,40.89,67.14,44.51,71.44,103.15,-39.19,BELOW_AVERAGE,LOW_DEMAND,3.87,2026-05-04,65.5,29.12,55.81,38.04,88.71,65.24,235.48,11:00 AM,58.94,52.5,62.1,63.78,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
blue_heron_golf_course,brand,2025-01-12,18.95,19.83,101.36,5334.66,52.32,43.12,49.54,43.92,73.12,106.65,-32.43,BELOW_AVERAGE,MEDIUM_DEMAND,4.99,2026-05-04,45.91,13.19,66.39,38.22,94.74,45.66,253.77,11:00 AM,59.55,51.93,56.77,62.86,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
stonegate_golf_club_central,golfnow,2025-01-12,73.0,-1.31,-1.64,4689.27,62.26,41.04,64.82,39.72,60.71,88.87,6.56,ABOVE_AVERAGE,LOW_DEMAND,2.89,2026-05-04,56.4,30.74,63.55,41.84,100.46,63.92,230.13,11:00 AM,55.62,60.14,60.97,66.02,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
ironwood_golf_club,teeoff,2025-01-12,82.27,83.14,104.69,5138.78,74.66,56.09,78.66,43.52,70.97,97.36,13.34,ABOVE_AVERAGE,HIGH_DEMAND,4.55,2026-05-06,71.71,6.65,70.43,39.01,111.99,68.34,265.79,11:00 AM,52.92,62.38,63.44,58.92,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
silver_ridge_golf_club_north,teeoff,2025-01-13,65.52,18.96,27.87,7693.8,58.68,51.08,72.03,35.29,58.86,67.81,19.87,ABOVE_AVERAGE,LOW_DEMAND,3.4,2026-05-04,66.57,31.84,55.65,42.33,88.99,66.55,254.5,11:00 AM,56.06,56.3,65.04,62.34,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
falcon_crest_golf_club,teeoff,2025-01-13,60.56,25.16,52.88,7910.52,84.97,72.43,106.68,38.85,51.89,85.79,61.75,ABOVE_AVERAGE,LOW_DEMAND,3.64,2026-05-09,83.22,9.06,59.54,37.15,94.69,85.74,237.39,11:00 AM,57.47,60.47,64.84,68.09,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
lakewood_golf_club,golfnow,2025-01-13,58.51,51.26,119.81,7853.81,54.57,32.09,56.07,33.77,52.09,79.59,-13.89,BELOW_AVERAGE,HIGH_DEMAND,5.26,2026-05-04,65.05,30.22,59.64,46.01,93.92,61.51,246.39,11:00 AM,56.52,52.86,57.92,67.23,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
pinehurst_links_club,golfnow,2025-01-13,40.35,37.64,118.48,7760.05,40.29,25.01,46.81,38.36,59.32,82.32,-31.62,BELOW_AVERAGE,HIGH_DEMAND,5.73,2026-05-04,65.44,29.99,65.09,38.1,85.03,58.72,249.79,11:00 AM,59.29,51.71,60.63,68.82,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
blue_heron_golf_course,golfnow,2025-01-13,65.34,9.9,15.77,5962.69,38.37,26.89,40.65,38.9,57.72,71.75,-37.68,LOWEST_IN_MARKET,LOW_DEMAND,3.26,2026-05-04,62.4,33.03,62.92,41.34,98.28,63.07,225.77,11:00 AM,54.45,51.82,58.52,66.33,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
stonegate_golf_club_central,teeoff,2025-01-13,61.12,56.97,99.1,3027.35,57.77,37.63,80.69,42.23,67.64,98.29,-9.1,BELOW_AVERAGE,HIGH_DEMAND,4.84,2026-05-07,56.26,93.43,63.13,45.36,108.96,55.19,337.1,3:15 PM,36.84,32.41,39.37,39.4,ADDED_AND_SOLD,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
ironwood_golf_club,supremegolf,2025-01-13,85.34,73.11,98.42,10686.12,51.64,38.26,56.12,37.37,54.55,83.74,-14.58,BELOW_AVERAGE,MEDIUM_DEMAND,4.74,2026-05-07,49.7,-0.8,63.18,38.14,80.56,46.75,265.66,11:00 AM,57.69,58.56,55.61,59.28,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
silver_ridge_golf_club_north,golfnow,2025-01-14,78.42,75.2,117.64,6934.74,74.98,56.35,94.91,41.06,62.67,82.14,44.35,ABOVE_AVERAGE,HIGH_DEMAND,4.08,2026-05-04,61.41,32.95,61.3,40.59,93.79,67.54,260.14,11:00 AM,53.51,59.29,58.56,60.61,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
falcon_crest_golf_club,brand,2025-01-14,56.54,24.85,50.84,7866.57,84.72,71.27,109.0,41.21,56.7,85.18,66.14,ABOVE_AVERAGE,LOW_DEMAND,3.45,2026-05-06,92.94,10.96,58.54,41.65,83.49,97.94,262.4,11:00 AM,55.92,52.94,54.7,62.29,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
lakewood_golf_club,supremegolf,2025-01-14,30.31,34.71,114.45,3226.67,65.26,35.03,65.49,44.06,66.67,112.78,-10.62,BELOW_AVERAGE,HIGH_DEMAND,4.82,2026-05-04,60.62,30.18,60.98,42.02,95.95,61.34,255.6,11:00 AM,61.13,58.44,58.16,58.48,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
pinehurst_links_club,golfnow,2025-01-14,41.11,46.11,116.93,4800.63,33.41,26.04,52.62,30.4,52.15,90.04,-54.36,LOWEST_IN_MARKET,HIGH_DEMAND,7.01,2026-05-04,61.26,31.17,55.36,43.15,103.02,61.92,237.93,11:00 AM,50.75,52.67,55.33,61.98,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
blue_heron_golf_course,teeoff,2025-01-14,62.46,62.62,103.13,9759.39,40.01,24.01,43.33,39.82,58.2,91.42,-40.51,BELOW_AVERAGE,HIGH_DEMAND,6.44,2026-05-04,61.14,29.54,65.13,39.76,88.31,56.61,243.75,11:00 AM,53.36,56.98,63.97,68.76,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
stonegate_golf_club_central,supremegolf,2025-01-14,74.3,11.64,18.76,10923.96,55.49,38.07,74.33,34.94,61.04,88.21,8.87,ABOVE_AVERAGE,LOW_DEMAND,3.03,2026-05-06,59.25,4.77,61.18,39.2,81.99,60.55,293.54,2:37 PM,56.02,42.12,53.01,51.3,NEVER_LISTED,STILL_AVAILABLE,STILL_AVAILABLE,STILL_AVAILABLE,OTA_ONLY
ironwood_golf_club,teeoff,2025-01-14,98.65,77.37,104.36,10913.0,49.5,42.71,56.65,41.92,53.25,88.05,-14.04,BELOW_AVERAGE,MEDIUM_DEMAND,5.29,2026-05-09,48.43,-0.85,56.72,39.7,89.57,51.13,256.87,11:00 AM,56.23,59.72,60.47,64.62,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
silver_ridge_golf_club_north,brand,2025-01-15,119.28,-1.24,-1.59,338.46,41.94,33.31,69.31,40.21,56.82,84.26,-19.73,BELOW_AVERAGE,LOW_DEMAND,2.81,2026-05-10,70.29,1.57,52.77,37.51,81.99,63.55,256.53,11:00 AM,58.57,53.28,64.95,67.12,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
falcon_crest_golf_club,teeoff,2025-01-15,40.67,39.63,103.91,6855.73,102.5,87.86,139.53,51.75,76.52,107.12,56.35,ABOVE_AVERAGE,HIGH_DEMAND,3.99,2026-05-04,64.11,30.2,66.06,38.85,98.18,67.96,252.11,11:00 AM,57.11,62.85,55.44,60.48,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
lakewood_golf_club,teeoff,2025-01-15,43.16,48.17,109.39,2711.29,52.84,30.29,53.21,37.82,51.39,85.94,-5.44,BELOW_AVERAGE,HIGH_DEMAND,5.2,2026-05-06,54.06,108.39,55.66,44.53,92.66,52.3,256.69,11:00 AM,52.24,56.51,60.59,57.31,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
pinehurst_links_club,golfnow,2025-01-15,23.14,23.52,95.98,5043.77,41.79,25.17,66.47,42.76,64.75,106.76,-44.74,LOWEST_IN_MARKET,HIGH_DEMAND,5.74,2026-05-05,30.38,-0.86,69.29,37.73,110.64,39.08,264.97,11:00 AM,56.19,57.9,59.23,59.64,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
blue_heron_golf_course,teeoff,2025-01-15,71.3,64.32,101.61,1810.3,35.85,19.74,37.34,41.67,51.94,78.36,-37.15,BELOW_AVERAGE,HIGH_DEMAND,5.69,2026-05-05,39.85,101.47,61.1,39.25,86.71,38.29,272.59,11:00 AM,60.68,54.11,65.41,61.02,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
stonegate_golf_club_central,brand,2025-01-15,57.15,52.07,100.9,4674.21,63.91,37.7,75.68,48.21,67.38,114.17,-8.29,BELOW_AVERAGE,HIGH_DEMAND,4.26,2026-05-07,62.61,16.03,68.19,38.64,111.87,61.86,105.03,11:52 AM,79.29,66.19,63.18,73.71,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
ironwood_golf_club,teeoff,2025-01-15,69.4,-0.08,0.25,812.61,44.83,41.36,56.69,34.69,56.05,100.01,-16.59,BELOW_AVERAGE,LOW_DEMAND,3.12,2026-05-04,58.91,32.72,58.33,41.54,92.75,66.06,270.8,11:00 AM,57.25,53.08,56.48,64.84,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
silver_ridge_golf_club_north,teeoff,2025-01-16,37.88,35.33,107.15,5895.34,78.26,40.51,110.74,49.19,72.06,97.04,12.54,ABOVE_AVERAGE,HIGH_DEMAND,4.77,2026-05-04,81.11,16.68,72.91,40.99,113.8,70.35,265.81,11:00 AM,57.27,61.99,61.04,59.46,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
falcon_crest_golf_club,teeoff,2025-01-16,60.17,50.95,109.17,7203.75,108.69,100.88,120.84,38.77,59.48,108.25,94.63,ABOVE_AVERAGE,HIGH_DEMAND,3.91,2026-05-04,65.44,30.57,56.61,42.39,99.85,63.98,256.57,11:00 AM,57.44,59.77,55.12,60.32,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
lakewood_golf_club,supremegolf,2025-01-16,18.23,5.93,36.76,728.89,60.46,35.13,66.12,38.89,76.36,120.82,-25.02,BELOW_AVERAGE,LOW_DEMAND,3.8,2026-05-04,63.31,31.87,55.13,40.38,100.66,65.24,254.27,11:00 AM,57.08,52.87,56.25,61.31,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
pinehurst_links_club,brand,2025-01-16,37.27,-1.31,-1.77,2565.65,40.65,24.26,53.42,37.59,61.49,103.37,-39.6,BELOW_AVERAGE,LOW_DEMAND,2.59,2026-05-04,58.87,27.71,65.2,41.85,85.84,66.11,225.75,11:00 AM,55.33,54.52,65.58,59.69,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
blue_heron_golf_course,supremegolf,2025-01-16,38.77,31.86,107.92,7965.84,50.12,46.75,53.08,48.54,77.84,106.11,-30.34,BELOW_AVERAGE,HIGH_DEMAND,4.99,2026-05-04,62.91,31.02,65.76,42.39,93.29,59.88,227.04,11:00 AM,59.1,60.36,63.49,66.52,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
stonegate_golf_club_central,teeoff,2025-01-16,58.99,46.9,112.88,4792.37,76.4,37.62,101.86,48.86,74.57,114.69,5.12,ABOVE_AVERAGE,HIGH_DEMAND,4.41,2026-05-09,71.17,105.51,60.68,41.96,108.39,69.19,92.35,11:30 AM,75.68,68.26,75.0,79.06,SOLD_OUT,ADDED_AND_SOLD,ADDED_AND_SOLD,ADDED_AND_SOLD,SOLD_OUT_EVERYWHERE
ironwood_golf_club,supremegolf,2025-01-16,94.96,17.05,23.08,11430.67,45.04,41.82,54.3,40.01,55.88,77.83,-13.55,BELOW_AVERAGE,LOW_DEMAND,3.61,2026-05-07,49.2,-0.74,58.79,38.43,80.74,47.92,238.91,11:00 AM,53.36,57.17,62.53,57.13,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
silver_ridge_golf_club_north,supremegolf,2025-01-17,53.72,3.17,8.35,10745.0,66.93,50.53,82.25,34.34,53.51,94.1,13.92,ABOVE_AVERAGE,LOW_DEMAND,2.9,2026-05-07,62.57,-0.72,54.0,37.43,83.37,66.75,235.5,11:00 AM,54.54,58.46,62.5,61.8,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
falcon_crest_golf_club,teeoff,2025-01-17,47.88,40.66,111.19,3098.85,83.3,70.66,99.87,37.41,59.18,91.91,56.81,ABOVE_AVERAGE,HIGH_DEMAND,4.64,2026-05-04,86.67,17.57,56.43,43.31,91.77,80.52,252.49,11:00 AM,58.77,59.44,65.76,66.38,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
lakewood_golf_club,supremegolf,2025-01-17,53.17,52.31,115.24,7911.18,48.15,35.29,61.27,39.81,58.59,87.69,-6.35,BELOW_AVERAGE,HIGH_DEMAND,4.85,2026-05-04,62.42,30.27,57.79,44.81,96.08,66.93,255.67,11:00 AM,53.86,60.76,63.67,58.58,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
pinehurst_links_club,supremegolf,2025-01-17,44.26,15.61,43.7,7861.3,47.74,25.36,50.83,39.91,57.68,80.63,-23.33,BELOW_AVERAGE,LOW_DEMAND,3.97,2026-05-04,68.26,30.16,59.94,45.9,100.68,56.12,238.78,11:00 AM,61.29,55.77,65.43,66.73,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
blue_heron_golf_course,supremegolf,2025-01-17,51.04,8.56,22.88,694.55,47.55,32.86,52.11,35.16,70.02,106.23,-35.66,BELOW_AVERAGE,LOW_DEMAND,3.38,2026-05-04,59.62,33.3,58.47,43.58,88.63,62.16,273.16,11:00 AM,52.64,52.88,55.49,66.85,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
stonegate_golf_club_central,teeoff,2025-01-17,50.41,47.7,115.99,4291.29,65.3,42.86,105.23,44.21,74.62,98.21,4.66,ABOVE_AVERAGE,HIGH_DEMAND,4.5,2026-05-08,59.75,4.68,65.57,40.25,93.4,62.53,187.78,1:07 PM,73.7,75.52,79.06,77.98,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
ironwood_golf_club,golfnow,2025-01-17,88.71,87.79,118.63,9966.69,47.27,37.01,64.69,34.78,56.18,80.37,-11.1,BELOW_AVERAGE,HIGH_DEMAND,5.75,2026-05-04,51.45,-0.71,58.54,40.76,79.64,49.83,271.61,11:00 AM,60.27,52.48,62.13,57.48,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
silver_ridge_golf_club_north,teeoff,2025-01-18,73.79,73.58,104.84,8476.77,66.53,45.57,74.31,42.22,59.14,86.48,16.05,ABOVE_AVERAGE,HIGH_DEMAND,4.65,2026-05-09,58.87,1.5,54.83,47.6,85.13,63.03,240.37,11:00 AM,60.55,56.73,66.11,66.51,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
falcon_crest_golf_club,brand,2025-01-18,29.98,31.54,100.58,3918.47,93.75,99.76,129.49,41.22,74.21,99.68,67.75,ABOVE_AVERAGE,HIGH_DEMAND,4.11,2026-05-08,97.01,97.14,64.91,41.59,93.84,113.42,225.08,11:00 AM,55.16,56.64,59.59,67.64,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
lakewood_golf_club,golfnow,2025-01-18,67.97,10.52,18.29,5580.16,47.85,29.64,57.69,38.54,55.72,91.69,-10.71,BELOW_AVERAGE,LOW_DEMAND,3.2,2026-05-08,53.63,-0.76,61.85,40.02,96.59,55.53,255.9,11:00 AM,55.21,60.95,60.05,65.88,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
pinehurst_links_club,golfnow,2025-01-18,42.55,42.19,121.73,8819.75,40.63,25.92,54.38,38.35,55.19,79.55,-32.65,BELOW_AVERAGE,HIGH_DEMAND,5.54,2026-05-04,67.5,29.18,62.14,42.41,98.22,66.17,268.84,11:00 AM,54.87,57.02,62.55,62.25,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
blue_heron_golf_course,brand,2025-01-18,21.61,19.77,101.04,5150.15,47.6,44.21,49.03,45.59,70.35,98.85,-29.33,BELOW_AVERAGE,MEDIUM_DEMAND,4.73,2026-05-04,45.72,13.3,67.75,40.98,102.11,47.05,233.37,11:00 AM,59.51,58.92,56.83,67.78,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
stonegate_golf_club_central,teeoff,2025-01-18,60.62,53.14,108.69,3369.89,52.43,39.91,80.54,41.61,65.33,97.6,-8.62,BELOW_AVERAGE,HIGH_DEMAND,5.16,2026-05-07,59.6,105.73,71.59,40.46,109.57,62.41,276.33,2:37 PM,48.34,41.61,47.61,49.0,ADDED_AND_SOLD,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
ironwood_golf_club,teeoff,2025-01-18,106.14,95.7,119.08,9094.64,46.42,45.61,79.07,36.03,59.14,111.16,-21.35,BELOW_AVERAGE,HIGH_DEMAND,5.15,2026-05-04,60.36,29.35,55.65,45.65,91.55,59.35,233.26,11:00 AM,60.86,52.67,58.54,57.27,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
silver_ridge_golf_club_north,golfnow,2025-01-19,57.6,3.51,7.94,10771.24,56.56,42.62,76.28,34.62,58.38,87.5,13.6,ABOVE_AVERAGE,LOW_DEMAND,3.25,2026-05-11,59.86,6.72,63.96,36.72,86.55,61.37,233.45,11:00 AM,53.54,53.4,61.85,61.06,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
falcon_crest_golf_club,golfnow,2025-01-19,55.22,49.17,121.54,9149.32,84.67,72.9,100.37,36.32,59.23,85.06,57.54,ABOVE_AVERAGE,HIGH_DEMAND,4.69,2026-05-08,85.47,2.76,63.9,45.97,82.08,97.42,242.53,11:00 AM,53.11,60.79,62.01,59.99,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
lakewood_golf_club,supremegolf,2025-01-19,58.2,55.68,109.31,7341.78,47.64,31.32,56.33,37.29,61.92,88.72,-7.79,BELOW_AVERAGE,HIGH_DEMAND,4.71,2026-05-04,67.4,33.54,59.54,39.54,95.12,59.14,234.59,11:00 AM,60.41,55.44,59.73,57.96,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
